Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1899,30,RL,64.0,8574,Pave,missing,4,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,1,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,8,1,4,Detchd,1916.0,1,2.0,440.0,3,3,3,0,0,180,0,0,0,0,0,missing,0,10,2009,WD,Normal
1900,70,RL,53.0,7155,Pave,missing,4,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,2,1,0.0,1,0.0,600.0,600.0,GasA,5,1,5,628,600,0,1228,0.0,0.0,1,0,3,1,3,6,8,1,4,Detchd,1918.0,1,1.0,215.0,2,3,3,0,113,0,0,195,0,0,3,missing,0,5,2009,WD,Normal
1901,50,RL,60.0,13680,Pave,missing,4,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,728.0,1,0.0,112.0,840.0,GasA,5,1,5,840,727,0,1567,1.0,0.0,1,1,2,1,3,6,6,2,3,Detchd,1961.0,1,2.0,440.0,3,3,3,0,21,150,0,0,0,0,4,missing,0,2,2009,WD,Normal
1902,20,RL,80.0,14680,Pave,Grvl,3,2,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,793.0,1,0.0,480.0,1273.0,GasA,5,1,5,1273,0,0,1273,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1960.0,1,1.0,307.0,3,3,3,483,0,0,0,115,0,0,3,missing,0,6,2009,WD,Normal
1903,90,RL,0.0,8145,Pave,missing,3,2,4,Corner,3,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,246.0,1,0.0,674.0,920.0,GasA,5,1,5,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,8,2,4,Detchd,1940.0,1,2.0,400.0,3,3,3,0,0,57,0,0,0,0,0,missing,0,7,2009,WD,Normal
1904,20,RL,70.0,9100,Pave,missing,4,4,4,Inside,3,Crawfor,Feedr,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,BrkTil,3,3,2,3,154.0,5,694.0,264.0,1112.0,GasA,5,1,5,1112,0,0,1112,1.0,0.0,1,0,2,1,3,6,8,1,4,Attchd,1954.0,1,1.0,390.0,3,3,3,0,0,0,0,0,0,0,3,missing,0,10,2009,WD,Family
1905,20,RL,90.0,13339,Pave,missing,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3,3,1,2,65.0,4,875.0,621.0,1561.0,GasA,3,1,5,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,8,1,4,Attchd,1960.0,3,2.0,463.0,3,3,3,0,148,0,0,120,0,0,0,missing,0,5,2009,WD,Normal
1906,50,RL,78.0,15600,Pave,missing,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3,3,1,4,312.0,3,507.0,248.0,1067.0,GasW,2,0,5,986,537,0,1523,1.0,0.0,2,0,3,1,2,7,3,1,3,Attchd,1949.0,1,1.0,295.0,3,3,3,0,0,81,0,0,0,0,0,missing,0,10,2009,WD,Normal
1907,20,RL,100.0,17500,Pave,missing,4,3,4,Corner,2,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420.0,3,3,PConc,3,3,3,2,784.0,4,435.0,91.0,1310.0,GasA,5,1,5,1906,0,0,1906,1.0,0.0,1,1,3,1,3,6,8,2,4,Basment,1954.0,1,2.0,576.0,3,3,3,0,201,0,0,0,0,0,0,missing,0,1,2009,WD,Normal
1908,160,RM,24.0,1733,Pave,missing,4,4,4,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,516.0,516.0,GasA,3,1,5,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,8,1,3,Detchd,1980.0,1,2.0,452.0,3,3,3,279,0,0,0,0,0,0,4,missing,0,5,2009,WD,Normal
1909,160,RM,24.0,1488,Pave,missing,4,4,4,Inside,3,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,2,5,471.0,1,0.0,90.0,561.0,GasA,3,1,5,561,668,0,1229,1.0,0.0,1,1,2,1,4,5,8,1,3,Attchd,1980.0,3,2.0,462.0,3,3,3,176,0,0,0,0,0,0,4,missing,0,10,2009,WD,Normal
1910,160,RM,24.0,1612,Pave,missing,4,4,4,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,561.0,561.0,GasA,3,1,5,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,8,1,3,Attchd,1980.0,3,2.0,462.0,3,3,3,154,0,0,0,0,0,0,3,missing,0,7,2009,WD,Normal
1911,80,RL,0.0,13607,Pave,missing,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,1,0.0,118.0,572.0,GasA,4,1,5,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,8,1,3,BuiltIn,1986.0,3,2.0,501.0,3,3,3,400,112,0,0,0,0,0,0,Shed,1500,4,2009,WD,Normal
1912,20,RL,0.0,17597,Pave,missing,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,CBlock,4,3,1,6,803.0,5,419.0,581.0,1803.0,GasA,3,1,5,2365,0,0,2365,1.0,0.0,2,0,3,1,5,7,7,2,4,Attchd,1971.0,3,2.0,551.0,3,3,3,200,144,0,0,0,0,0,4,missing,0,7,2009,WD,Normal
1913,70,RM,50.0,8660,Pave,missing,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,760.0,760.0,GasA,5,0,5,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,8,0,0,Detchd,1998.0,1,2.0,576.0,3,3,3,467,160,78,0,0,0,0,0,missing,0,12,2009,WD,Normal
1914,30,C (all),60.0,10200,Pave,Grvl,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,2,0,2,572,0,0,572,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1940.0,1,1.0,200.0,3,3,1,0,0,72,0,0,0,0,0,missing,0,5,2009,WD,Normal
1915,120,RM,44.0,3843,Pave,missing,3,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,1,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,4,Attchd,2007.0,3,2.0,482.0,3,3,3,162,53,0,153,0,0,0,0,missing,0,6,2009,New,Partial
1916,30,missing,109.0,21780,Grvl,missing,4,4,0,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,4,810,0,0,810,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1975.0,1,1.0,280.0,3,3,1,119,24,0,0,0,0,0,0,missing,0,3,2009,ConLD,Normal
1917,60,RL,75.0,10125,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,5,445.0,4,250.0,412.0,1107.0,GasA,5,1,5,1040,1012,0,2052,0.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2000.0,3,3.0,642.0,3,3,3,210,91,0,0,0,0,0,0,missing,0,5,2009,WD,Normal
1918,85,RL,75.0,9750,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,767.0,1,0.0,135.0,902.0,GasA,5,1,5,926,0,0,926,1.0,0.0,1,0,2,1,3,5,8,1,3,Attchd,1977.0,1,1.0,351.0,3,3,3,319,0,0,0,0,0,0,3,missing,0,4,2009,WD,Normal
1919,85,RL,72.0,9360,Pave,missing,4,3,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,841.0,2,116.0,0.0,957.0,GasA,3,1,5,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,8,2,2,Attchd,1977.0,2,2.0,541.0,3,3,3,302,39,0,0,120,0,0,2,missing,0,11,2009,WD,Normal
1920,20,RL,82.0,11070,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,4,55.0,1,0.0,1527.0,1582.0,GasA,3,1,5,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,8,0,0,Detchd,1991.0,1,2.0,672.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,4,2009,COD,Abnorml
1921,20,RL,113.0,13438,Pave,missing,3,2,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5,3,4,6,1758.0,1,0.0,432.0,2190.0,GasA,5,1,5,2036,0,0,2036,1.0,0.0,2,0,3,1,5,9,8,1,5,Attchd,2008.0,3,3.0,780.0,3,3,3,90,154,0,0,0,0,0,0,missing,0,7,2009,WD,Normal
1922,20,RL,79.0,14463,Pave,missing,3,2,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5,3,4,6,1115.0,1,0.0,526.0,1641.0,GasA,5,1,5,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,8,0,0,Attchd,2008.0,3,3.0,885.0,3,3,3,0,95,0,0,0,0,0,0,missing,0,1,2009,WD,Normal
1923,60,RL,0.0,9839,Pave,missing,3,4,4,CulDSac,3,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4,3,1,5,462.0,1,0.0,250.0,712.0,GasA,5,1,5,1375,862,0,2237,0.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,1980.0,3,2.0,440.0,3,3,3,305,24,0,0,0,0,0,0,Shed,2500,2,2009,WD,Normal
1924,80,RL,125.0,14419,Pave,missing,3,4,4,Corner,3,Timber,Norm,Norm,1Fam,SLvl,7,5,1987,1989,Hip,CompShg,Plywood,Plywood,BrkFace,310.0,3,3,PConc,4,3,4,6,904.0,5,624.0,117.0,1645.0,GasA,5,1,5,1479,0,0,1479,2.0,0.0,2,1,3,1,4,7,7,1,2,Attchd,1987.0,3,2.0,578.0,3,3,3,224,238,0,0,0,0,0,0,missing,0,7,2009,WD,Normal
1925,60,RL,75.0,9157,Pave,missing,3,4,4,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,912.0,912.0,GasA,5,1,5,1072,942,0,2014,0.0,0.0,2,1,3,1,4,9,8,0,0,Attchd,2003.0,3,2.0,486.0,3,3,3,124,114,0,0,0,0,0,0,missing,0,2,2009,WD,Abnorml
1926,20,RL,85.0,12633,Pave,missing,3,2,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,290.0,5,3,PConc,5,3,4,6,1640.0,1,0.0,338.0,1978.0,GasA,5,1,5,1978,0,0,1978,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,2007.0,3,3.0,920.0,3,3,3,308,52,0,0,0,0,0,0,missing,0,5,2009,WD,Normal
1927,20,RL,75.0,12518,Pave,missing,3,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,1,5,532.0,1,0.0,476.0,1008.0,GasA,4,1,5,1008,0,0,1008,0.0,0.0,1,0,3,1,4,6,8,0,0,Attchd,1968.0,1,1.0,384.0,3,3,3,144,0,0,0,0,0,0,3,missing,0,4,2009,WD,Normal
1928,20,RL,83.0,13383,Pave,missing,3,4,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,594.0,1,0.0,594.0,1188.0,GasA,5,1,5,1404,0,0,1404,0.0,0.0,2,0,3,1,3,7,8,1,1,Attchd,1969.0,1,2.0,504.0,3,3,3,0,16,0,0,0,0,0,0,missing,0,3,2009,WD,Normal
1929,85,RL,50.0,7689,Pave,missing,3,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,8,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,3,6,720.0,4,76.0,0.0,796.0,GasA,4,1,5,796,0,0,796,0.0,1.0,1,0,2,1,3,4,8,0,0,Detchd,1998.0,1,1.0,336.0,3,3,3,138,0,0,0,0,0,0,3,missing,0,7,2009,WD,Normal
1930,80,RL,62.0,7706,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,3,3,114.0,6,270.0,0.0,384.0,GasA,5,1,5,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,8,0,0,Attchd,1993.0,3,1.0,429.0,3,3,3,280,0,0,0,0,0,0,0,Shed,700,8,2009,WD,Normal
1931,85,RL,70.0,7669,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,PConc,4,3,3,6,718.0,2,110.0,0.0,828.0,GasA,3,1,5,883,0,0,883,1.0,0.0,1,0,2,1,3,5,8,1,2,Detchd,1998.0,1,2.0,698.0,3,3,3,100,32,0,0,0,0,0,4,missing,0,6,2009,WD,Normal
1932,60,RL,62.0,10429,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,5,5,1992,1992,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,PConc,4,3,1,5,330.0,1,0.0,294.0,624.0,GasA,3,1,5,624,663,0,1287,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,2001.0,1,2.0,440.0,3,3,3,150,0,0,0,0,0,0,0,missing,0,7,2009,WD,Normal
1933,60,RL,70.0,10457,Pave,missing,3,4,4,Inside,2,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,2,288.0,0.0,784.0,GasA,5,1,5,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,8,1,3,Attchd,1969.0,2,2.0,898.0,3,3,3,0,173,368,0,0,0,0,3,missing,0,4,2009,WD,Normal
1934,60,RL,72.0,8702,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,4,706.0,1,0.0,220.0,926.0,GasA,5,1,5,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1997.0,3,2.0,470.0,3,3,3,0,36,0,0,0,0,0,0,missing,0,4,2008,WD,Normal
1935,60,RL,65.0,8139,Pave,missing,4,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,1,5,476.0,1,0.0,204.0,680.0,GasA,4,1,5,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,1995.0,3,2.0,420.0,3,3,3,192,49,0,0,0,0,0,0,missing,0,10,2008,WD,Normal
1936,60,RL,59.0,9535,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,4,6,851.0,1,0.0,75.0,926.0,GasA,5,1,5,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,8,0,0,Attchd,1998.0,3,2.0,472.0,3,3,3,100,82,0,0,0,0,0,0,missing,0,5,2008,WD,Normal
1937,60,RL,0.0,15038,Pave,missing,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,1,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1996.0,3,2.0,386.0,3,3,3,168,84,0,0,0,0,0,0,missing,0,11,2008,WD,Normal
1938,20,RL,53.0,14137,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,450.0,1,0.0,898.0,1348.0,GasA,4,1,5,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,1996.0,1,2.0,404.0,3,3,3,0,39,0,0,0,0,0,0,missing,0,11,2008,WD,Normal
1939,120,RL,45.0,6264,Pave,missing,3,4,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,1997,1997,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,2,6,656.0,1,0.0,1008.0,1664.0,GasA,5,1,5,1682,0,0,1682,1.0,0.0,1,1,1,1,4,6,7,1,3,Attchd,1997.0,3,2.0,528.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
1940,120,RL,39.0,5070,Pave,missing,3,2,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1280.0,1280.0,GasA,5,1,5,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1992.0,2,2.0,506.0,3,3,3,0,82,0,0,144,0,0,0,missing,0,8,2008,WD,Normal
1941,60,RL,73.0,11184,Pave,missing,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,932.0,932.0,GasA,4,1,5,932,701,0,1633,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1998.0,3,2.0,460.0,3,3,3,0,39,0,0,0,0,0,0,missing,0,4,2008,WD,Family
1942,60,RL,0.0,14067,Pave,missing,4,4,4,FR3,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,194.0,3,3,PConc,4,3,1,5,504.0,1,0.0,332.0,836.0,GasA,4,1,5,851,858,0,1709,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1991.0,3,2.0,416.0,3,3,3,0,40,0,0,0,0,0,4,missing,0,9,2008,WD,Normal
1943,120,RL,65.0,5950,Pave,missing,3,2,4,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,6,319.0,1,0.0,1018.0,1337.0,GasA,4,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1989.0,2,2.0,462.0,3,3,3,0,73,154,0,0,0,0,0,missing,0,4,2008,WD,Normal
1944,60,RL,101.0,13543,Pave,missing,3,2,4,Corner,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,4,3,PConc,5,3,4,6,16.0,1,0.0,1152.0,1168.0,GasA,5,1,5,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,8,1,4,BuiltIn,2005.0,3,3.0,683.0,3,3,3,192,32,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
1945,20,RL,53.0,15401,Pave,missing,3,2,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,5,1,5,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,2004.0,3,3.0,670.0,3,3,3,214,76,0,0,0,0,0,0,missing,0,9,2008,WD,Normal
1946,20,RL,0.0,31220,Pave,missing,3,3,0,FR2,3,Gilbert,Feedr,Norm,1Fam,1Story,6,2,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1632.0,1632.0,GasA,3,1,4,1474,0,0,1474,0.0,0.0,1,0,3,1,3,7,6,2,4,Attchd,1952.0,1,2.0,495.0,3,3,3,0,0,144,0,0,0,0,0,Shed,750,5,2008,WD,Normal
1947,120,RL,60.0,8118,Pave,missing,4,2,4,Inside,3,StoneBr,PosN,PosN,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,178.0,5,3,PConc,5,3,4,6,1034.0,1,0.0,676.0,1710.0,GasA,5,1,5,1710,0,0,1710,1.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,2007.0,2,2.0,557.0,3,3,3,156,48,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
1948,20,RL,0.0,47280,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1488.0,1488.0,GasA,4,1,5,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,8,1,3,Attchd,1950.0,2,2.0,738.0,3,3,3,0,0,180,0,0,0,0,0,missing,0,7,2008,WD,Family
1949,20,RL,63.0,12680,Pave,missing,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,4,3,CBlock,4,4,2,6,983.0,1,0.0,692.0,1675.0,GasA,5,1,5,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,8,1,5,Attchd,1988.0,2,2.0,528.0,3,3,3,0,48,0,0,141,0,0,0,missing,0,6,2008,WD,Normal
1950,20,RL,0.0,10825,Pave,missing,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,3,2,6,747.0,1,0.0,513.0,1260.0,GasA,3,1,5,1260,0,0,1260,1.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1983.0,1,2.0,598.0,3,3,3,152,0,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
1951,20,RL,56.0,18559,Pave,missing,3,4,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4,3,1,6,1206.0,3,186.0,656.0,2048.0,GasA,3,1,5,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,8,2,2,Attchd,1978.0,3,2.0,550.0,3,3,3,200,0,0,0,0,0,0,0,missing,0,8,2008,WD,Normal
1952,20,RL,85.0,14450,Pave,missing,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194.0,4,3,CBlock,4,2,1,5,864.0,2,449.0,469.0,1782.0,GasA,3,1,5,1782,0,0,1782,0.0,1.0,2,0,3,1,4,6,8,1,3,Attchd,1979.0,3,2.0,551.0,3,3,3,467,0,0,0,0,0,0,0,missing,0,3,2008,WD,Normal
1953,20,RL,90.0,13068,Pave,missing,4,4,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,621.0,3,3,PConc,4,3,1,5,890.0,3,48.0,273.0,1211.0,GasA,3,1,5,1211,0,0,1211,1.0,0.0,2,0,3,1,4,6,8,1,1,Attchd,1976.0,3,2.0,461.0,3,3,3,0,0,0,174,0,0,0,3,missing,0,11,2008,WD,Normal
1954,60,RL,80.0,10400,Pave,missing,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,738.0,738.0,GasA,3,1,5,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1980.0,1,2.0,489.0,3,3,3,28,73,0,0,0,0,0,0,missing,0,3,2008,WD,Normal
